osm_id,code,fclass,population,name,geometry,geometry_wkt
7980185364,1004,hamlet,0,Handungamuwa Tract 19,POINT (80.9271483 7.645274),POINT (80.927148 7.645274)
7980185365,1003,village,0,Bakmeedeniya,POINT (81.023625 7.6817959),POINT (81.023625 7.681796)
7980185366,1004,hamlet,0,Serupitiya,POINT (80.9935878 7.6326898),POINT (80.993588 7.63269)
7980185367,1004,hamlet,0,Sandamadulla,POINT (81.0116916 7.6242804),POINT (81.011692 7.62428)
7980185368,1003,village,0,Ihalagama,POINT (81.0233974 7.5844542),POINT (81.023397 7.584454)
7980185369,1004,hamlet,0,Ulhitiya,POINT (81.0269251 7.5161684),POINT (81.026925 7.516168)
7980185370,1003,village,0,Bathalayaya,POINT (80.985182 7.4602893),POINT (80.985182 7.460289)
7980185371,1003,village,0,Henanigala,POINT (81.0661538 7.5813262),POINT (81.066154 7.581326)
7999351751,1004,hamlet,0,Bogala,POINT (80.3098118 7.1151748),POINT (80.309812 7.115175)
8004483597,1003,village,0,Malwana,POINT (80.3154809 7.1566304),POINT (80.315481 7.15663)
8004483598,1004,hamlet,0,Heenwella,POINT (80.3050965 7.1491829),POINT (80.305096 7.149183)
8014318692,1004,hamlet,0,Olgankanda,POINT (80.3511876 7.2614197),POINT (80.351188 7.26142)
8024387580,1004,hamlet,0,Weweldeniya,POINT (80.3384364 7.2620316),POINT (80.338436 7.262032)
8024387581,1004,hamlet,0,Olagama,POINT (80.3356039 7.2558801),POINT (80.335604 7.25588)
8024387582,1004,hamlet,0,Nagolla,POINT (80.3646827 7.260315),POINT (80.364683 7.260315)
8024387583,1003,village,0,Uda Karandupana,POINT (80.3779077 7.2378293),POINT (80.377908 7.237829)
8024387584,1004,hamlet,0,Udumulla,POINT (80.3804852 7.2435891),POINT (80.380485 7.243589)
8024436185,1004,hamlet,0,Ekiriyagala,POINT (80.3619593 7.236898),POINT (80.361959 7.236898)
8024436186,1004,hamlet,0,Harapalagala,POINT (80.344869 7.244028),POINT (80.344869 7.244028)
8024436187,1004,hamlet,0,Waldeniya,POINT (80.3465309 7.2396239),POINT (80.346531 7.239624)
8024436188,1003,village,0,Pitihuma,POINT (80.3532499 7.2429644),POINT (80.35325 7.242964)
8024436189,1004,hamlet,0,Marapana,POINT (80.3518889 7.2376535),POINT (80.351889 7.237654)
8024436190,1004,hamlet,0,Ranwala,POINT (80.3233409 7.2448113),POINT (80.323341 7.244811)
8024436191,1004,hamlet,0,Beragala,POINT (80.3353894 7.2382497),POINT (80.335389 7.23825)
8024436192,1003,village,0,Ambanpitiya,POINT (80.3258174 7.2377489),POINT (80.325817 7.237749)
8024436193,1004,hamlet,0,Halpitiya,POINT (80.3733995 7.3128595),POINT (80.3734 7.31286)
8024436194,1004,hamlet,0,Walagama,POINT (80.3294134 7.2853174),POINT (80.329413 7.285317)
8024436195,1004,hamlet,0,Kandegedara,POINT (80.3413975 7.2843117),POINT (80.341398 7.284312)
8024436196,1004,hamlet,0,Mirihela,POINT (80.3542386 7.264121),POINT (80.354239 7.264121)
8024436197,1004,hamlet,0,Pussella,POINT (80.3501683 7.2681522),POINT (80.350168 7.268152)
8024436198,1003,village,0,Nilwakka,POINT (80.3635215 7.2696569),POINT (80.363522 7.269657)
8024436199,1003,village,0,Siyambalapitiya,POINT (80.3456841 7.2714327),POINT (80.345684 7.271433)
8025815992,1004,hamlet,0,Halagiriya,POINT (80.4165745 7.3061384),POINT (80.416574 7.306138)
8025815993,1003,village,0,Kadigamuwa,POINT (80.4280263 7.3149356),POINT (80.428026 7.314936)
8025815994,1004,hamlet,0,Paththampitiya,POINT (80.4364979 7.3114699),POINT (80.436498 7.31147)
8048289641,1003,village,0,Madabaddara,POINT (80.2717443 6.7087454),POINT (80.271744 6.708745)
8048289642,1003,village,0,Nammiminiya Waththa,POINT (80.2580516 6.7289947),POINT (80.258052 6.728995)
8048289643,1003,village,0,Pathegama,POINT (80.3405392 6.7547838),POINT (80.340539 6.754784)
8048289644,1003,village,0,Theppanawa,POINT (80.3181428 6.7720489),POINT (80.318143 6.772049)
8048289645,1004,hamlet,0,Kahengama East,POINT (80.3718352 6.7459939),POINT (80.371835 6.745994)
8048289646,1004,hamlet,0,Kahengama West,POINT (80.3595078 6.7310879),POINT (80.359508 6.731088)
8048289647,1003,village,0,Kahengama,POINT (80.3651898 6.7400117),POINT (80.36519 6.740012)
8048289648,1003,village,0,Ketaliyanpalla,POINT (80.3746068 6.7030927),POINT (80.374607 6.703093)
8048289649,1003,village,0,Dewalegama,POINT (80.3814436 6.6926201),POINT (80.381444 6.69262)
8048289650,1003,village,0,Weralupe,POINT (80.4093554 6.6933982),POINT (80.409355 6.693398)
8048289651,1003,village,0,Mudduwa,POINT (80.4002874 6.6743722),POINT (80.400287 6.674372)
8048289652,1003,village,0,Muwagama,POINT (80.3875878 6.6813324),POINT (80.387588 6.681332)
8048289653,1003,village,0,Hangamuwa,POINT (80.3902403 6.6406693),POINT (80.39024 6.640669)
8048289654,1003,village,0,Gangulwitiya,POINT (80.3818597 6.633932),POINT (80.38186 6.633932)
8048289655,1004,hamlet,0,Amuwala,POINT (80.3832463 6.654304),POINT (80.383246 6.654304)
8048289656,1003,village,0,Magurugoda,POINT (80.3996172 6.6273949),POINT (80.399617 6.627395)
8048289657,1004,hamlet,0,Rajjuruwaththa,POINT (80.3797747 6.5708971),POINT (80.379775 6.570897)
8048289658,1003,village,0,Pimbura,POINT (80.3545624 6.5817209),POINT (80.354562 6.581721)
8048289659,1003,village,0,Paragala,POINT (80.3423217 6.5988999),POINT (80.342322 6.5989)
8048289660,1004,hamlet,0,Batakada,POINT (80.3435256 6.6478823),POINT (80.343526 6.647882)
8048289661,1004,hamlet,0,Yahalagama,POINT (80.3617771 6.6720255),POINT (80.361777 6.672026)
8048289662,1004,hamlet,0,Dellabada,POINT (80.3551031 6.6638018),POINT (80.355103 6.663802)
8048289663,1004,hamlet,0,Niri-Ella South,POINT (80.3682411 6.6169501),POINT (80.368241 6.61695)
8048289664,1004,hamlet,0,Niriwatta,POINT (80.363173 6.6274423),POINT (80.363173 6.627442)
8048289665,1003,village,0,Niri-Ella,POINT (80.361026 6.6332524),POINT (80.361026 6.633252)
8048289666,1003,village,0,Digana,POINT (80.3777257 6.6098348),POINT (80.377726 6.609835)
8048289667,1003,village,0,Kithulpe,POINT (80.3382591 6.7302492),POINT (80.338259 6.730249)
8048289668,1004,hamlet,0,Dodampe,POINT (80.3281259 6.7263678),POINT (80.328126 6.726368)
8058526115,1004,hamlet,0,Kudagama,POINT (80.5894911 6.9081928),POINT (80.589491 6.908193)
8058526116,1050,locality,0,Feorence State,POINT (80.5616378 6.8881864),POINT (80.561638 6.888186)
8058526121,1004,hamlet,0,Kuda Oya,POINT (80.5751842 6.9192111),POINT (80.575184 6.919211)
8058526122,1004,hamlet,0,Vellai Oya,POINT (80.5510494 6.9112453),POINT (80.551049 6.911245)
8058526123,1004,hamlet,0,Binoya Lower,POINT (80.5629909 6.9255482),POINT (80.562991 6.925548)
8058526124,1050,locality,0,Binoya,POINT (80.5666866 6.9308418),POINT (80.566687 6.930842)
8058526125,1004,hamlet,0,Binoya State,POINT (80.567468 6.9397358),POINT (80.567468 6.939736)
8058526127,1003,village,0,Ruwanpura,POINT (80.57987 6.927878),POINT (80.57987 6.927878)
8065122898,1004,hamlet,0,Lammermoor,POINT (80.5296135 6.885804),POINT (80.529614 6.885804)
8065122899,1004,hamlet,0,Cleverton,POINT (80.5504703 6.8740234),POINT (80.55047 6.874023)
8065122900,1004,hamlet,0,Osborne State,POINT (80.5460756 6.8855404),POINT (80.546076 6.88554)
8071076650,1004,hamlet,0,Peenkanda State,POINT (80.4946972 6.5799273),POINT (80.494697 6.579927)
8071076651,1004,hamlet,0,Parawaththa,POINT (80.4744584 6.5894044),POINT (80.474458 6.589404)
8071127664,1004,hamlet,0,Peenkanda Nivitigala State,POINT (80.4407822 6.6053923),POINT (80.440782 6.605392)
8071127665,1003,village,0,Wathupitiya,POINT (80.4298843 6.593048),POINT (80.429884 6.593048)
8071127666,1004,hamlet,0,Peenkanda,POINT (80.4256051 6.5994223),POINT (80.425605 6.599422)
8071127667,1004,hamlet,0,Batalandewatta,POINT (80.4402359 6.5867326),POINT (80.440236 6.586733)
8071127668,1003,village,0,Halkandaliya,POINT (80.4560083 6.580021),POINT (80.456008 6.580021)
8071127691,1003,village,0,Yakdehiwaththa,POINT (80.4384137 6.5967958),POINT (80.438414 6.596796)
8080617578,1004,hamlet,0,Thanthirikanda,POINT (80.3549796 6.8671253),POINT (80.35498 6.867125)
8080617579,1004,hamlet,0,Manikkanda State,POINT (80.3487682 6.8767182),POINT (80.348768 6.876718)
8080617580,1003,village,0,Imbulpitiya,POINT (80.3402392 6.862655),POINT (80.340239 6.862655)
8080617581,1004,hamlet,0,Hathnapitiya,POINT (80.3213936 6.8557393),POINT (80.321394 6.855739)
8080617582,1003,village,0,Hemmingford,POINT (80.3255746 6.8472781),POINT (80.325575 6.847278)
8080617583,1003,village,0,Diddeniya,POINT (80.3365923 6.831663),POINT (80.336592 6.831663)
8080617584,1004,hamlet,0,Hellington,POINT (80.3135776 6.8477768),POINT (80.313578 6.847777)
8080617585,1004,hamlet,0,Parakaduwa Junction,POINT (80.3071244 6.8249668),POINT (80.307124 6.824967)
8080617586,1004,hamlet,0,Pathberiya Ihala,POINT (80.3055919 6.848423),POINT (80.305592 6.848423)
8080617587,1003,village,0,Pathberiya,POINT (80.3120556 6.840111),POINT (80.312056 6.840111)
8080617588,1004,hamlet,0,Meegasthenna,POINT (80.3138586 6.8370127),POINT (80.313859 6.837013)
8080617589,1003,village,0,Ambalanpitiya,POINT (80.3042567 6.864636),POINT (80.304257 6.864636)
8080617590,1003,village,0,Pannila,POINT (80.3221152 6.8680254),POINT (80.322115 6.868025)
8080617596,1003,village,0,Madagammana,POINT (80.2882645 6.884893),POINT (80.288264 6.884893)
8080617597,1004,hamlet,0,Tatuwalakanda,POINT (80.3128803 6.8744973),POINT (80.31288 6.874497)
8080617598,1003,village,0,Pambagama,POINT (80.3015484 6.8913853),POINT (80.301548 6.891385)
8080617599,1003,village,0,Godagampola,POINT (80.3170171 6.8815564),POINT (80.317017 6.881556)
8084766005,1003,village,0,Thawalama,POINT (80.3405806 6.3351777),POINT (80.340581 6.335178)
8096283069,1003,village,0,Thammannekulama,POINT (80.4288709 8.3128074),POINT (80.428871 8.312807)
8096283070,1003,village,0,Viharapalugama,POINT (80.3410054 8.3419991),POINT (80.341005 8.341999)
8096283071,1004,hamlet,0,Pandulagama,POINT (80.3532347 8.3225614),POINT (80.353235 8.322561)
8096283072,1004,hamlet,0,,POINT (80.3805174 8.3214056),POINT (80.380517 8.321406)
8096283073,1003,village,0,Dewanampiyatissapura,POINT (80.3762662 8.3430942),POINT (80.376266 8.343094)
8096283074,1004,hamlet,0,Thisawewa,POINT (80.3882289 8.3423565),POINT (80.388229 8.342356)
8096283076,1004,hamlet,0,Nuwarawewa,POINT (80.4162526 8.3514006),POINT (80.416253 8.351401)
8096283077,1003,village,0,Wannikulama,POINT (80.4161379 8.2986163),POINT (80.416138 8.298616)
8103531282,1004,hamlet,0,Wereppukulama,POINT (80.5881334 8.3474035),POINT (80.588133 8.347404)
8103531283,1003,village,0,Ihalagama,POINT (80.583794 8.3327814),POINT (80.583794 8.332781)
8103531284,1003,village,0,Katukeliyawa,POINT (80.6252128 8.321948),POINT (80.625213 8.321948)
8103531285,1003,village,0,Pahala Halmillewa,POINT (80.6177509 8.3045791),POINT (80.617751 8.304579)
8103531286,1003,village,0,Mawathwewa,POINT (80.6328479 8.2817425),POINT (80.632848 8.281742)
8103531287,1003,village,0,Wembuwewa,POINT (80.6668199 8.2595652),POINT (80.66682 8.259565)
8103531288,1003,village,0,Huruluwewa Left,POINT (80.7094878 8.2507675),POINT (80.709488 8.250768)
8103531290,1004,hamlet,0,Megodawewa,POINT (80.7049114 8.2240295),POINT (80.704911 8.22403)
8103531291,1004,hamlet,0,Huruluwewa,POINT (80.7319419 8.2275734),POINT (80.731942 8.227573)
8103531292,1003,village,0,Padikaramaduwa,POINT (80.745247 8.2331097),POINT (80.745247 8.23311)
8103531293,1003,village,0,Maha Rambewa,POINT (80.7563513 8.1981395),POINT (80.756351 8.19814)
8103531294,1004,hamlet,0,Matambuwa Halmillewa,POINT (80.7536732 8.1715459),POINT (80.753673 8.171546)
8103531295,1003,village,0,Madawala,POINT (80.7463735 8.1438691),POINT (80.746374 8.143869)
8103531296,1003,village,0,Mahadiulwewa,POINT (80.709486 8.1557946),POINT (80.709486 8.155795)
8103531297,1004,hamlet,0,Bendiwewa,POINT (80.6905299 8.1685826),POINT (80.69053 8.168583)
8103531298,1003,village,0,Moragoda,POINT (80.667994 8.175836),POINT (80.667994 8.175836)
8103531299,1004,hamlet,0,Unagollewa,POINT (80.6534369 8.1593246),POINT (80.653437 8.159325)
8103531300,1003,village,0,Manankattiya,POINT (80.6571364 8.2054163),POINT (80.657136 8.205416)
8103531301,1003,village,0,Alagollewa,POINT (80.6396753 8.1411343),POINT (80.639675 8.141134)
8103531303,1003,village,0,Sandanamkulama,POINT (80.6058326 8.185119),POINT (80.605833 8.185119)
8103531304,1003,village,0,Kattanurichchana,POINT (80.5830216 8.1919724),POINT (80.583022 8.191972)
8103531305,1003,village,0,Labunoruwa,POINT (80.6117361 8.1676547),POINT (80.611736 8.167655)
8103531306,1003,village,0,Meewellewa,POINT (80.589813 8.2087825),POINT (80.589813 8.208782)
8103531307,1003,village,0,Ethungama,POINT (80.5547304 8.2149442),POINT (80.55473 8.214944)
8103531308,1004,hamlet,0,Pethis Rambewa,POINT (80.5698681 8.1785812),POINT (80.569868 8.178581)
8103531309,1003,village,0,Manakkulama,POINT (80.5588603 8.1800998),POINT (80.55886 8.1801)
8103531310,1003,village,0,Ulankulama,POINT (80.5484211 8.1406033),POINT (80.548421 8.140603)
8103531311,1003,village,0,Ihala Puliyankulama,POINT (80.5686136 8.1535567),POINT (80.568614 8.153557)
8103531312,1003,village,0,Periyakulama,POINT (80.5403389 8.1582203),POINT (80.540339 8.15822)
8103531313,1003,village,0,Walagambahuwa,POINT (80.5044597 8.1569801),POINT (80.50446 8.15698)
8103531314,1003,village,0,Selesthimaduwa,POINT (80.4588622 8.2133168),POINT (80.458862 8.213317)
8103531315,1003,village,0,Nachchadoowa,POINT (80.4630625 8.251893),POINT (80.463062 8.251893)
8103531316,1003,village,0,Thuruwila,POINT (80.4333475 8.230817),POINT (80.433348 8.230817)
8103881617,1003,village,0,Kaluwila,POINT (80.4250104 8.2516188),POINT (80.42501 8.251619)
8103881618,1004,hamlet,200,Nelunkulama,POINT (80.4697102 8.309419),POINT (80.46971 8.309419)
8103881619,1003,village,0,Kalattewa,POINT (80.4628909 8.3252124),POINT (80.462891 8.325212)
8124840350,1004,hamlet,0,Deldeniya,POINT (80.5132781 7.2809799),POINT (80.513278 7.28098)
8124840351,1003,village,0,Rathmeewala,POINT (80.5139966 7.2758447),POINT (80.513997 7.275845)
8124840352,1004,hamlet,0,The Farm State,POINT (80.5070561 7.2640697),POINT (80.507056 7.26407)
8124840353,1003,village,0,Mudaliwatta,POINT (80.5126029 7.2629603),POINT (80.512603 7.26296)
8124840354,1004,hamlet,0,Thune Kanuwa,POINT (80.5078766 7.2727923),POINT (80.507877 7.272792)
8124840355,1004,hamlet,0,Amunupura,POINT (80.5051455 7.2706438),POINT (80.505146 7.270644)
8124840356,1003,village,0,Balana,POINT (80.4889888 7.2681139),POINT (80.488989 7.268114)
8138732981,1003,village,0,Pelempitiya,POINT (80.4304951 7.0839324),POINT (80.430495 7.083932)
8138757629,1004,hamlet,0,Kandusirigama,POINT (80.3601725 7.0707092),POINT (80.360172 7.070709)
8144001876,1003,village,0,Pussella,POINT (80.6797927 7.5583982),POINT (80.679793 7.558398)
8144001877,1004,hamlet,0,Pallethenna,POINT (80.669771 7.5427327),POINT (80.669771 7.542733)
8144001880,1003,village,0,Hunukete,POINT (80.6760111 7.5382135),POINT (80.676011 7.538214)
8144001881,1004,hamlet,0,Palle-Aswedduma,POINT (80.676265 7.5475836),POINT (80.676265 7.547584)
8144001886,1004,hamlet,0,Narangolla,POINT (80.6804213 7.5362313),POINT (80.680421 7.536231)
8144001887,1004,hamlet,0,Sirangahawatta,POINT (80.6979955 7.5431018),POINT (80.697996 7.543102)
8144001888,1004,hamlet,0,Dambagolla,POINT (80.7078991 7.5255718),POINT (80.707899 7.525572)
8144001889,1004,hamlet,0,Kirimetiya,POINT (80.6983833 7.5283489),POINT (80.698383 7.528349)
8144003519,1004,hamlet,0,Inguruwatta,POINT (80.7016948 7.5994507),POINT (80.701695 7.599451)
8144003522,1003,village,0,Karagahathenna,POINT (80.7240705 7.5907497),POINT (80.72407 7.59075)
8144003525,1004,hamlet,0,Nagalla State,POINT (80.6885778 7.590175),POINT (80.688578 7.590175)
8144003526,1004,hamlet,0,Opalgalla Group-Pussela,POINT (80.6909805 7.5582701),POINT (80.69098 7.55827)
8144003527,1003,village,0,Gammaduwa,POINT (80.6976133 7.5713521),POINT (80.697613 7.571352)
8144005873,1004,hamlet,0,Dankanda State,POINT (80.7129913 7.527369),POINT (80.712991 7.527369)
8144005874,1003,village,0,Dankanda,POINT (80.6987459 7.5211797),POINT (80.698746 7.52118)
8144005879,1003,village,0,Polwattakanda,POINT (80.6952909 7.5348737),POINT (80.695291 7.534874)
8144005880,1004,hamlet,0,Kavudagammana,POINT (80.6887827 7.5272546),POINT (80.688783 7.527255)
8145531194,1003,village,0,Bowatenna,POINT (80.6842573 7.662135),POINT (80.684257 7.662135)
8145531195,1004,hamlet,0,Ambana,POINT (80.6936386 7.6577947),POINT (80.693639 7.657795)
8145531196,1003,village,0,Opalgala,POINT (80.6922895 7.6199257),POINT (80.69229 7.619926)
8145531198,1003,village,0,Kumbaloluwa,POINT (80.6706306 7.5842585),POINT (80.670631 7.584258)
8145531203,1004,hamlet,0,Dambagahamada,POINT (80.7489431 7.5883147),POINT (80.748943 7.588315)
8155246840,1003,village,0,Midlands,POINT (80.7232251 7.5132502),POINT (80.723225 7.51325)
8155271994,1004,hamlet,0,Madakumbura,POINT (80.7020715 7.5058998),POINT (80.702072 7.5059)
8155271995,1004,hamlet,0,Weralugasthenna,POINT (80.7075591 7.5142505),POINT (80.707559 7.51425)
8155531731,1004,hamlet,0,Cattaratenne,POINT (80.7102788 7.5313348),POINT (80.710279 7.531335)
8155531732,1004,hamlet,0,Springmount State,POINT (80.7169121 7.5356635),POINT (80.716912 7.535664)
8155531734,1003,village,0,Pitawala,POINT (80.7541141 7.5323749),POINT (80.754114 7.532375)
8155531735,1004,hamlet,0,Mahalakotuwa,POINT (80.7588775 7.5334519),POINT (80.758878 7.533452)
8161950182,1004,hamlet,0,Kudagahapitiya,POINT (79.8881525 7.0195752),POINT (79.888152 7.019575)
8205959007,1003,village,0,Gorokoya,POINT (80.5534181 7.0665802),POINT (80.553418 7.06658)
8210763340,1004,hamlet,0,Hoonugaloya,POINT (80.6004694 7.0351323),POINT (80.600469 7.035132)
8210782727,1004,hamlet,0,Hunugaloya,POINT (80.5931577 7.0284239),POINT (80.593158 7.028424)
8210782738,1003,village,0,Ketabulawa,POINT (80.5946088 7.0150682),POINT (80.594609 7.015068)
8212739991,1004,hamlet,0,Thispane 01,POINT (80.6205752 7.0351908),POINT (80.620575 7.035191)
8235674948,1050,locality,0,Upper Gonavy,POINT (80.7196779 7.1192056),POINT (80.719678 7.119206)
8235675358,1004,hamlet,0,Loolecondera Group,POINT (80.7117677 7.1245247),POINT (80.711768 7.124525)
8243001128,1004,hamlet,0,Harrignton,POINT (80.6049433 6.9320396),POINT (80.604943 6.93204)
8243001129,1004,hamlet,0,Pittenween,POINT (80.5783868 6.9353519),POINT (80.578387 6.935352)
8243001130,1004,hamlet,0,Mayfield,POINT (80.5883431 6.9390982),POINT (80.588343 6.939098)
8252159947,1004,hamlet,0,Sangilipalama,POINT (80.6828266 7.0592202),POINT (80.682827 7.05922)
8312355901,1003,village,1800,Hidellana Kanda,POINT (80.3993721 6.7176484),POINT (80.399372 6.717648)
8312384024,1003,village,3500,Panukerepitiya,POINT (80.3851385 6.7264629),POINT (80.385138 6.726463)
8312384025,1003,village,2500,Ellegedara,POINT (80.3935499 6.7290201),POINT (80.39355 6.72902)
8312384026,1003,village,1500,Akkara 100,POINT (80.3949232 6.7214976),POINT (80.394923 6.721498)
8312384027,1003,village,2500,Goluwawila,POINT (80.3933997 6.7137833),POINT (80.3934 6.713783)
8312384028,1003,village,4000,Palm Garden,POINT (80.3890009 6.7106719),POINT (80.389001 6.710672)
8315471357,1003,village,1200,Malankanda,POINT (80.401436 6.7332991),POINT (80.401436 6.733299)
8327819243,1004,hamlet,0,Haggalla,POINT (80.1287359 7.1288603),POINT (80.128736 7.12886)
8327819244,1004,hamlet,0,Ellakkala,POINT (80.1385313 7.1303827),POINT (80.138531 7.130383)
8342409128,1050,locality,0,Dental Junction,POINT (80.6057366 7.2667486),POINT (80.605737 7.266749)
8346078838,1004,hamlet,0,Udagama,POINT (80.9695762 6.9413454),POINT (80.969576 6.941345)
8372453519,1004,hamlet,0,Kehelwala State,POINT (80.3646657 6.9343135),POINT (80.364666 6.934314)
8388215147,1003,village,3000,Kahangama,POINT (80.3655512 6.7022403),POINT (80.365551 6.70224)
8388215148,1003,village,4500,Samagipura,POINT (80.3890102 6.6740783),POINT (80.38901 6.674078)
8438495201,1004,hamlet,0,Kirimetiya Estate,POINT (80.6902429 7.2160951),POINT (80.690243 7.216095)
8468524003,1003,village,0,Maspanna,POINT (80.9411663 7.0306947),POINT (80.941166 7.030695)
8489539601,1003,village,0,Mahadowa,POINT (81.1679873 7.0155314),POINT (81.167987 7.015531)
8489539608,1004,hamlet,0,Verellapatana,POINT (81.1530662 7.0352813),POINT (81.153066 7.035281)
8489539609,1004,hamlet,0,Galula,POINT (81.1443758 7.0601998),POINT (81.144376 7.0602)
8489539610,1004,hamlet,0,Galloola,POINT (81.1538494 7.0465255),POINT (81.153849 7.046526)
8489706696,1004,hamlet,0,Glenloch Group,POINT (80.6798655 7.0865569),POINT (80.679866 7.086557)
8489706697,1004,hamlet,0,Kothmalgama,POINT (80.6575978 7.086509),POINT (80.657598 7.086509)
8489706698,1003,village,0,Deltagemunupura,POINT (80.6437522 7.0987634),POINT (80.643752 7.098763)
8511421328,1003,village,0,Kumbalgama,POINT (80.8116317 6.6868255),POINT (80.811632 6.686826)
8511421329,1004,hamlet,0,Yakkumbura,POINT (80.8322149 6.7266448),POINT (80.832215 6.726645)
8511421330,1003,village,0,Andawalayaya Waththa,POINT (81.1119211 6.6731006),POINT (81.111921 6.673101)
8511421331,1003,village,0,Siripuragama,POINT (81.1017555 6.6478342),POINT (81.101756 6.647834)
8511421332,1004,hamlet,0,Nahaketiya,POINT (81.0070413 6.7469208),POINT (81.007041 6.746921)
8511421333,1004,hamlet,0,Sudupanawela,POINT (81.1115885 6.7441506),POINT (81.111588 6.744151)
8511421334,1004,hamlet,0,Dimbulamura,POINT (81.098628 6.7421849),POINT (81.098628 6.742185)
8511421335,1004,hamlet,0,Gampanguwa,POINT (81.117779 6.7582465),POINT (81.117779 6.758246)
8511421336,1004,hamlet,0,Peraketiya,POINT (81.0913753 6.7575646),POINT (81.091375 6.757565)
8511421337,1003,village,0,Galbokka,POINT (81.0999799 6.7568348),POINT (81.09998 6.756835)
8511421338,1004,hamlet,0,Pahala Galbokka,POINT (81.0842192 6.7647455),POINT (81.084219 6.764746)
8511421339,1004,hamlet,0,Cabragalla State,POINT (81.049954 6.7535559),POINT (81.049954 6.753556)
8511421340,1004,hamlet,0,Poonagalla,POINT (81.0378653 6.746745),POINT (81.037865 6.746745)
8552299866,1003,village,0,Pandiwatte,POINT (80.6733602 7.2829057),POINT (80.67336 7.282906)
8561219735,1003,village,1500,Eknaligoda,POINT (80.3763244 6.7814095),POINT (80.376324 6.78141)
8594028262,1003,village,0,MoonValley Estate,POINT (80.6831418 7.2780717),POINT (80.683142 7.278072)
8693691291,1003,village,0,Pitawalawatta,POINT (80.5986378 7.2022161),POINT (80.598638 7.202216)
8878708312,1003,village,0,Godamunna,POINT (80.7847468 7.3284217),POINT (80.784747 7.328422)
9125448179,1003,village,0,Porawagama,POINT (80.2278141 6.2801977),POINT (80.227814 6.280198)
9125448180,1003,village,0,Naranowita,POINT (80.2197798 6.2920217),POINT (80.21978 6.292022)
9394245014,1002,town,10000,Serunuwara,POINT (81.3006319 8.325694),POINT (81.300632 8.325694)
9399149905,1050,locality,0,Galgamuwa Clock Tower,POINT (80.2704847 7.9956346),POINT (80.270485 7.995635)
9399883084,1003,village,0,Palukandewa,POINT (80.2566898 8.0040313),POINT (80.25669 8.004031)
9399891561,1003,village,0,Ihalagama,POINT (80.2395529 8.0124363),POINT (80.239553 8.012436)
9400452496,1003,village,0,Wirasurigama,POINT (80.1790322 8.006643),POINT (80.179032 8.006643)
9400611568,1003,village,0,Wetakoluwagama,POINT (80.3029394 8.0052121),POINT (80.302939 8.005212)
9400611600,1003,village,0,Gallewa,POINT (80.3314898 7.9618734),POINT (80.33149 7.961873)
9400756987,1003,village,0,Ehetuwewa,POINT (80.344522 7.9400723),POINT (80.344522 7.940072)
9400757006,1003,village,0,Chandrarathna,POINT (80.3485663 7.9287893),POINT (80.348566 7.928789)
9400769321,1003,village,0,Chandana,POINT (80.3317085 7.9397602),POINT (80.331708 7.93976)
9410491909,1003,village,0,Embogama,POINT (80.3628851 7.9178191),POINT (80.362885 7.917819)
9410655989,1003,village,0,Hiddewa,POINT (80.3550825 7.9442835),POINT (80.355082 7.944284)
9444101265,1003,village,0,Perakumba,POINT (80.2924326 7.9112434),POINT (80.292433 7.911243)
9518465742,1003,village,0,Meewatura,POINT (80.5920705 7.2468839),POINT (80.59207 7.246884)
9649624598,1002,town,101342,Hikkaduwa,POINT (80.1028181 6.140753),POINT (80.102818 6.140753)
9649649251,1003,village,0,Pasikudah,POINT (81.5650752 7.9224499),POINT (81.565075 7.92245)
9660124070,1050,locality,0,Gotagogama,POINT (79.8431552 6.929203),POINT (79.843155 6.929203)
9962984588,1003,village,2301,,POINT (80.565261 7.2933216),POINT (80.565261 7.293322)
9989985290,1003,village,0,,POINT (81.1973391 8.4746447),POINT (81.197339 8.474645)
9989992563,1003,village,0,,POINT (81.1942283 8.4745526),POINT (81.194228 8.474553)
9992965814,1003,village,0,,POINT (81.1663806 8.4635644),POINT (81.166381 8.463564)
9992965815,1004,hamlet,0,,POINT (81.1555445 8.4660264),POINT (81.155544 8.466026)
9992965816,1003,village,0,,POINT (81.1468059 8.4702393),POINT (81.146806 8.470239)
9992965817,1003,village,0,,POINT (81.1570465 8.4558919),POINT (81.157046 8.455892)
9992965818,1003,village,0,,POINT (81.1611342 8.4696238),POINT (81.161134 8.469624)
10010595954,1030,farm,0,,POINT (81.0681045 8.4468555),POINT (81.068104 8.446856)
10011642000,1004,hamlet,0,,POINT (81.1954786 8.5768586),POINT (81.195479 8.576859)
10011733296,1003,village,0,,POINT (81.1460695 8.3555321),POINT (81.14607 8.355532)
10015219933,1004,hamlet,0,,POINT (81.2667865 8.4471155),POINT (81.266786 8.447116)
10015219966,1004,hamlet,0,,POINT (81.268814 8.4499474),POINT (81.268814 8.449947)
10015219967,1004,hamlet,0,,POINT (81.2668025 8.4491637),POINT (81.266802 8.449164)
10015219968,1003,village,0,,POINT (81.2667865 8.4500657),POINT (81.266786 8.450066)
10015379411,1004,hamlet,0,,POINT (81.2662286 8.4462612),POINT (81.266229 8.446261)
10015379412,1003,village,0,,POINT (81.2671512 8.4458526),POINT (81.267151 8.445853)
10015379413,1004,hamlet,0,,POINT (81.2684065 8.445444),POINT (81.268406 8.445444)
