osm_id,code,fclass,name,layer,bridge,tunnel,geometry,geometry_wkt
279729360,6101,rail,Northern Line,1,T,F,"LINESTRING (80.3029187 8.1514442, 80.302924 8.1514863)","LINESTRING (80.302919 8.151444, 80.302924 8.151486)"
279729361,6101,rail,Northern Line,0,F,F,"LINESTRING (80.302924 8.1514863, 80.3029427 8.1516364, 80.3029617 8.1517475, 80.3029861 8.1518909, 80.3030069 8.1519952, 80.3030392 8.1521301, 80.3030731 8.1522616, 80.3031081 8.1523832, 80.303158 8.152524, 80.3038098 8.154365, 80.3046175 8.1566465, 80.3050418 8.1578899, 80.3051037 8.1580935, 80.3051477 8.1582384, 80.3051886 8.1583971, 80.3052353 8.1586267, 80.3052534 8.1588094, 80.3052716 8.1590264, 80.3052699 8.1593455, 80.3051896 8.1609882, 80.3052242 8.1613688, 80.3055143 8.162278, 80.3056835 8.1626298, 80.3059056 8.1628935, 80.3072728 8.1644321, 80.3076237 8.1647548, 80.30831 8.1652121, 80.3087245 8.1653977, 80.309155 8.1655434, 80.310969 8.1658486, 80.3117183 8.166165, 80.3120808 8.1663983, 80.3126091 8.1668485, 80.3128913 8.1671747, 80.3139006 8.1685983, 80.3144216 8.1693332, 80.3147464 8.1696727, 80.3150929 8.1699487, 80.3154681 8.1701667, 80.3158944 8.1703643, 80.3165675 8.1705831, 80.3192601 8.1713519, 80.3199086 8.1716371, 80.3207694 8.1721643, 80.3214182 8.1727734, 80.3217649 8.1731858, 80.3225289 8.1742627, 80.3228807 8.1746578, 80.3234496 8.1751345, 80.3241917 8.1755342, 80.3246205 8.1756881, 80.3254842 8.1758846, 80.3260405 8.1760996, 80.3263764 8.1762777, 80.3270164 8.1767996, 80.3272642 8.1770954, 80.3275222 8.1774034, 80.3277666 8.1778641, 80.3283078 8.1792004, 80.3284967 8.1794924, 80.3289629 8.1800338, 80.3296729 8.1805657, 80.3302122 8.1808099, 80.3305529 8.1809049, 80.3311572 8.1809979, 80.33265 8.1810657, 80.3334642 8.1812841, 80.3340003 8.1815375, 80.3344977 8.1818728, 80.3349949 8.1823386, 80.3354314 8.1829023, 80.3357447 8.183513, 80.335969 8.1842348, 80.3377047 8.1955572, 80.3377206 8.1964614, 80.3374832 8.1979157, 80.3361843 8.2024434, 80.336007 8.2033285, 80.3360287 8.2044807, 80.3361066 8.2048934, 80.3364568 8.2059695, 80.3382014 8.2099355, 80.3390465 8.211845, 80.3396487 8.2131742, 80.339797 8.2134708, 80.3399401 8.213714, 80.3400615 8.2138935, 80.3402223 8.214116, 80.3404073 8.214335, 80.3405678 8.2145058, 80.3407134 8.2146585, 80.3408638 8.2147988, 80.3409913 8.2149075, 80.3411525 8.2150435, 80.3413228 8.2151693, 80.3415571 8.215331, 80.3417681 8.2154628, 80.3424217 8.2158273, 80.3426914 8.2159984, 80.3429703 8.2162076, 80.3432413 8.2164412, 80.3434039 8.2166039, 80.3435734 8.2167887, 80.3437688 8.2170403, 80.3439235 8.2172603, 80.3440523 8.2174749, 80.3441685 8.2176853, 80.3442702 8.2178839, 80.3443542 8.218085, 80.3444276 8.2182792, 80.3444955 8.2185172, 80.3445486 8.2187481, 80.3445971 8.2190287, 80.3446264 8.2193077, 80.3446418 8.2195643, 80.3446437 8.2197595, 80.3446308 8.2199813, 80.3446108 8.2201993, 80.344578 8.220444, 80.3445146 8.220745, 80.3443152 8.2214982, 80.3442028 8.2219757, 80.3441526 8.2222734, 80.3441152 8.2225435, 80.3440956 8.2227868, 80.3440904 8.2230127, 80.3440973 8.2232574, 80.3441196 8.223487, 80.3441708 8.2237376, 80.3442088 8.2239094, 80.3442748 8.2241502, 80.3443432 8.2243535, 80.3444129 8.2245374, 80.3444237 8.2245533, 80.344533 8.224804, 80.3460483 8.2275889, 80.3475227 8.230434, 80.3482359 8.2317684, 80.3488768 8.2329676, 80.3490871 8.2333688, 80.3492151 8.2336055, 80.3493908 8.2338962, 80.3495639 8.2341639, 80.3496911 8.2343463, 80.3497963 8.2344888, 80.3498973 8.2346135, 80.3500904 8.2348245, 80.3502402 8.2349771, 80.3503837 8.2351191, 80.35052 8.2352411, 80.3507951 8.2354887, 80.3512749 8.2358333, 80.3516346 8.2361682, 80.3521283 8.2366408, 80.3531049 8.2378435, 80.3533434 8.238115, 80.3535498 8.2383145, 80.3537637 8.2384943, 80.354189 8.2388198, 80.3551032 8.2394198, 80.3554057 8.2396392, 80.3556476 8.2398434, 80.3558636 8.2400422, 80.3579859 8.2423383, 80.3587977 8.243207, 80.3593447 8.2438333, 80.3599435 8.24458, 80.3604288 8.245228, 80.364033 8.2510702, 80.3679391 8.2573253, 80.3682648 8.2578845, 80.3684494 8.2582756, 80.368591 8.2586148, 80.3687208 8.259004, 80.3688504 8.259442, 80.368916 8.2597225, 80.3689409 8.2598291, 80.3690299 8.2603018, 80.3690819 8.2606675, 80.3691145 8.2610465, 80.3691225 8.2613818, 80.3690957 8.2620956, 80.3689861 8.2636969, 80.3687758 8.267464, 80.3685565 8.2709614, 80.3684275 8.2730498, 80.3682863 8.2751903, 80.368273 8.2756276, 80.3682766 8.2759293, 80.368295 8.2761975, 80.3683264 8.2765231, 80.3683809 8.2768446, 80.3684446 8.2770826, 80.3685303 8.2773444, 80.3686168 8.2775818, 80.368739 8.2778725, 80.3688748 8.2781454, 80.3690518 8.2784445, 80.3692892 8.2787948, 80.3695487 8.2791033, 80.3699566 8.2795401, 80.3707287 8.2803519, 80.3713315 8.2809736, 80.3715907 8.2812731, 80.3717892 8.2815444, 80.3719206 8.2817702, 80.3720387 8.2820305, 80.3721837 8.2824633, 80.3722491 8.2827592, 80.3722918 8.2830516, 80.3723096 8.283329, 80.3723026 8.2836143, 80.3722243 8.284211, 80.3721426 8.2847887, 80.3721402 8.2851358, 80.3721557 8.2853873, 80.3721998 8.285706, 80.3722415 8.2859277, 80.3723006 8.2861769, 80.3726906 8.2875213, 80.3737621 8.2912222)","LINESTRING (80.302924 8.151486, 80.302943 8.151636, 80.302962 8.151748, 80.302986 8.151891, 80.303007 8.151995, 80.303039 8.15213, 80.303073 8.152262, 80.303108 8.152383, 80.303158 8.152524, 80.30381 8.154365, 80.304618 8.156646, 80.305042 8.15789, 80.305104 8.158094, 80.305148 8.158238, 80.305189 8.158397, 80.305235 8.158627, 80.305253 8.158809, 80.305272 8.159026, 80.30527 8.159346, 80.30519 8.160988, 80.305224 8.161369, 80.305514 8.162278, 80.305684 8.16263, 80.305906 8.162894, 80.307273 8.164432, 80.307624 8.164755, 80.30831 8.165212, 80.308724 8.165398, 80.309155 8.165543, 80.310969 8.165849, 80.311718 8.166165, 80.312081 8.166398, 80.312609 8.166848, 80.312891 8.167175, 80.313901 8.168598, 80.314422 8.169333, 80.314746 8.169673, 80.315093 8.169949, 80.315468 8.170167, 80.315894 8.170364, 80.316568 8.170583, 80.31926 8.171352, 80.319909 8.171637, 80.320769 8.172164, 80.321418 8.172773, 80.321765 8.173186, 80.322529 8.174263, 80.322881 8.174658, 80.32345 8.175134, 80.324192 8.175534, 80.32462 8.175688, 80.325484 8.175885, 80.32604 8.1761, 80.326376 8.176278, 80.327016 8.1768, 80.327264 8.177095, 80.327522 8.177403, 80.327767 8.177864, 80.328308 8.1792, 80.328497 8.179492, 80.328963 8.180034, 80.329673 8.180566, 80.330212 8.18081, 80.330553 8.180905, 80.331157 8.180998, 80.33265 8.181066, 80.333464 8.181284, 80.334 8.181538, 80.334498 8.181873, 80.334995 8.182339, 80.335431 8.182902, 80.335745 8.183513, 80.335969 8.184235, 80.337705 8.195557, 80.337721 8.196461, 80.337483 8.197916, 80.336184 8.202443, 80.336007 8.203328, 80.336029 8.204481, 80.336107 8.204893, 80.336457 8.20597, 80.338201 8.209936, 80.339046 8.211845, 80.339649 8.213174, 80.339797 8.213471, 80.33994 8.213714, 80.340062 8.213894, 80.340222 8.214116, 80.340407 8.214335, 80.340568 8.214506, 80.340713 8.214658, 80.340864 8.214799, 80.340991 8.214908, 80.341152 8.215044, 80.341323 8.215169, 80.341557 8.215331, 80.341768 8.215463, 80.342422 8.215827, 80.342691 8.215998, 80.34297 8.216208, 80.343241 8.216441, 80.343404 8.216604, 80.343573 8.216789, 80.343769 8.21704, 80.343924 8.21726, 80.344052 8.217475, 80.344168 8.217685, 80.34427 8.217884, 80.344354 8.218085, 80.344428 8.218279, 80.344496 8.218517, 80.344549 8.218748, 80.344597 8.219029, 80.344626 8.219308, 80.344642 8.219564, 80.344644 8.21976, 80.344631 8.219981, 80.344611 8.220199, 80.344578 8.220444, 80.344515 8.220745, 80.344315 8.221498, 80.344203 8.221976, 80.344153 8.222273, 80.344115 8.222544, 80.344096 8.222787, 80.34409 8.223013, 80.344097 8.223257, 80.34412 8.223487, 80.344171 8.223738, 80.344209 8.223909, 80.344275 8.22415, 80.344343 8.224354, 80.344413 8.224537, 80.344424 8.224553, 80.344533 8.224804, 80.346048 8.227589, 80.347523 8.230434, 80.348236 8.231768, 80.348877 8.232968, 80.349087 8.233369, 80.349215 8.233606, 80.349391 8.233896, 80.349564 8.234164, 80.349691 8.234346, 80.349796 8.234489, 80.349897 8.234614, 80.35009 8.234824, 80.35024 8.234977, 80.350384 8.235119, 80.35052 8.235241, 80.350795 8.235489, 80.351275 8.235833, 80.351635 8.236168, 80.352128 8.236641, 80.353105 8.237844, 80.353343 8.238115, 80.35355 8.238314, 80.353764 8.238494, 80.354189 8.23882, 80.355103 8.23942, 80.355406 8.239639, 80.355648 8.239843, 80.355864 8.240042, 80.357986 8.242338, 80.358798 8.243207, 80.359345 8.243833, 80.359944 8.24458, 80.360429 8.245228, 80.364033 8.25107, 80.367939 8.257325, 80.368265 8.257884, 80.368449 8.258276, 80.368591 8.258615, 80.368721 8.259004, 80.36885 8.259442, 80.368916 8.259722, 80.368941 8.259829, 80.36903 8.260302, 80.369082 8.260668, 80.369114 8.261046, 80.369122 8.261382, 80.369096 8.262096, 80.368986 8.263697, 80.368776 8.267464, 80.368556 8.270961, 80.368428 8.27305, 80.368286 8.27519, 80.368273 8.275628, 80.368277 8.275929, 80.368295 8.276198, 80.368326 8.276523, 80.368381 8.276845, 80.368445 8.277083, 80.36853 8.277344, 80.368617 8.277582, 80.368739 8.277872, 80.368875 8.278145, 80.369052 8.278444, 80.369289 8.278795, 80.369549 8.279103, 80.369957 8.27954, 80.370729 8.280352, 80.371332 8.280974, 80.371591 8.281273, 80.371789 8.281544, 80.371921 8.28177, 80.372039 8.28203, 80.372184 8.282463, 80.372249 8.282759, 80.372292 8.283052, 80.37231 8.283329, 80.372303 8.283614, 80.372224 8.284211, 80.372143 8.284789, 80.37214 8.285136, 80.372156 8.285387, 80.3722 8.285706, 80.372242 8.285928, 80.372301 8.286177, 80.372691 8.287521, 80.373762 8.291222)"
279771180,6101,rail,Northern Line,0,F,F,"LINESTRING (80.2715203 8.0003145, 80.2715204 8.0007424, 80.2715095 8.001119, 80.2714939 8.0021595, 80.2714791 8.0031457, 80.2714677 8.0038714, 80.2714914 8.0048074, 80.271453 8.0076735, 80.2713641 8.0087747, 80.2712818 8.0091771, 80.2707978 8.0115444, 80.270737 8.011999, 80.2707199 8.0123069, 80.2707392 8.0127395, 80.2707685 8.0131059, 80.2708474 8.0135029, 80.2712507 8.0150817, 80.2714834 8.0159049, 80.2716415 8.0165079, 80.2716878 8.0166846, 80.2719922 8.0177978, 80.272654 8.0202267, 80.2737605 8.0243078, 80.2742964 8.0263085, 80.2744477 8.0268189, 80.2746069 8.0273002, 80.2749205 8.0282239, 80.2751323 8.0287909, 80.2752915 8.0292272, 80.2755865 8.030031, 80.2757774 8.0305395, 80.2759549 8.0310316, 80.2761107 8.0314314, 80.2762325 8.0317606, 80.2764499 8.0323358, 80.2766685 8.0329375, 80.2769953 8.0337844, 80.2772016 8.0343111, 80.2773006 8.0345551, 80.2774707 8.0349288, 80.2777008 8.0354028, 80.2780816 8.0360465, 80.2785057 8.0367087, 80.2794448 8.0381947, 80.280252 8.0394697, 80.2809966 8.0407088, 80.2811886 8.0409981, 80.2813922 8.0412971, 80.2816381 8.041714, 80.2818066 8.0420467, 80.2819747 8.0423845, 80.2820424 8.042544, 80.2821125 8.0427045, 80.2821853 8.0428837, 80.2822476 8.0430548, 80.2829417 8.0451354, 80.2837096 8.0472548, 80.2840561 8.0482457, 80.2844821 8.0492862, 80.2848559 8.0502388, 80.2852358 8.0512459, 80.2853076 8.0514682, 80.2853612 8.0517022, 80.2854049 8.0519762, 80.2854363 8.0523021, 80.2854307 8.0526409, 80.2854095 8.052918, 80.285336 8.0535118, 80.285265 8.0540669, 80.2852193 8.0544399, 80.2851586 8.0549421, 80.2851349 8.0553618, 80.2851199 8.0558552, 80.2851221 8.0561775, 80.2851324 8.0564723, 80.2853733 8.0609871, 80.2853814 8.0611567, 80.2855697 8.0647857, 80.2857355 8.0681103, 80.2857654 8.0687194, 80.2857654 8.0690026, 80.2857492 8.0693361, 80.285713 8.0696693, 80.285651 8.0700073, 80.2855441 8.0703799, 80.2854568 8.0706333, 80.2854317 8.0707063, 80.2853039 8.0710252, 80.2851564 8.0713148, 80.2849661 8.0716257, 80.2848038 8.0718615, 80.2845908 8.0721505, 80.2831768 8.0739213, 80.2810395 8.0765311, 80.280619 8.0770795, 80.2803303 8.0775105, 80.2800241 8.078013, 80.2798593 8.0783429, 80.2796892 8.0786554, 80.2795725 8.0789071, 80.2794715 8.0791709, 80.2792428 8.079814, 80.2790562 8.080471, 80.2787052 8.0819196, 80.2784748 8.082907, 80.27778 8.0858896, 80.2773146 8.0878873, 80.2771594 8.0886299, 80.2771212 8.0888617, 80.2770928 8.0890899, 80.2770749 8.0893063, 80.2770705 8.0897043, 80.2770878 8.0899828, 80.2771342 8.0903775, 80.2771897 8.0907422, 80.2772582 8.0910779, 80.2775246 8.0917307, 80.2780183 8.0928238, 80.2811702 8.0995489, 80.2816905 8.1009217, 80.2818587 8.1015859, 80.2819441 8.1020126, 80.2820336 8.1027059, 80.2820807 8.1032533, 80.2821002 8.1036879, 80.2820893 8.1041291, 80.2820493 8.1050336)","LINESTRING (80.27152 8.000314, 80.27152 8.000742, 80.27151 8.001119, 80.271494 8.00216, 80.271479 8.003146, 80.271468 8.003871, 80.271491 8.004807, 80.271453 8.007674, 80.271364 8.008775, 80.271282 8.009177, 80.270798 8.011544, 80.270737 8.011999, 80.27072 8.012307, 80.270739 8.01274, 80.270768 8.013106, 80.270847 8.013503, 80.271251 8.015082, 80.271483 8.015905, 80.271642 8.016508, 80.271688 8.016685, 80.271992 8.017798, 80.272654 8.020227, 80.27376 8.024308, 80.274296 8.026308, 80.274448 8.026819, 80.274607 8.0273, 80.27492 8.028224, 80.275132 8.028791, 80.275292 8.029227, 80.275586 8.030031, 80.275777 8.03054, 80.275955 8.031032, 80.276111 8.031431, 80.276232 8.031761, 80.27645 8.032336, 80.276668 8.032938, 80.276995 8.033784, 80.277202 8.034311, 80.277301 8.034555, 80.277471 8.034929, 80.277701 8.035403, 80.278082 8.036046, 80.278506 8.036709, 80.279445 8.038195, 80.280252 8.03947, 80.280997 8.040709, 80.281189 8.040998, 80.281392 8.041297, 80.281638 8.041714, 80.281807 8.042047, 80.281975 8.042384, 80.282042 8.042544, 80.282112 8.042704, 80.282185 8.042884, 80.282248 8.043055, 80.282942 8.045135, 80.28371 8.047255, 80.284056 8.048246, 80.284482 8.049286, 80.284856 8.050239, 80.285236 8.051246, 80.285308 8.051468, 80.285361 8.051702, 80.285405 8.051976, 80.285436 8.052302, 80.285431 8.052641, 80.28541 8.052918, 80.285336 8.053512, 80.285265 8.054067, 80.285219 8.05444, 80.285159 8.054942, 80.285135 8.055362, 80.28512 8.055855, 80.285122 8.056178, 80.285132 8.056472, 80.285373 8.060987, 80.285381 8.061157, 80.28557 8.064786, 80.285736 8.06811, 80.285765 8.068719, 80.285765 8.069003, 80.285749 8.069336, 80.285713 8.069669, 80.285651 8.070007, 80.285544 8.07038, 80.285457 8.070633, 80.285432 8.070706, 80.285304 8.071025, 80.285156 8.071315, 80.284966 8.071626, 80.284804 8.071862, 80.284591 8.07215, 80.283177 8.073921, 80.28104 8.076531, 80.280619 8.07708, 80.28033 8.07751, 80.280024 8.078013, 80.279859 8.078343, 80.279689 8.078655, 80.279572 8.078907, 80.279472 8.079171, 80.279243 8.079814, 80.279056 8.080471, 80.278705 8.08192, 80.278475 8.082907, 80.27778 8.08589, 80.277315 8.087887, 80.277159 8.08863, 80.277121 8.088862, 80.277093 8.08909, 80.277075 8.089306, 80.27707 8.089704, 80.277088 8.089983, 80.277134 8.090378, 80.27719 8.090742, 80.277258 8.091078, 80.277525 8.091731, 80.278018 8.092824, 80.28117 8.099549, 80.28169 8.100922, 80.281859 8.101586, 80.281944 8.102013, 80.282034 8.102706, 80.282081 8.103253, 80.2821 8.103688, 80.282089 8.104129, 80.282049 8.105034)"
279771181,6101,rail,Northern Line,0,T,F,"LINESTRING (80.2637009 7.9704224, 80.2637949 7.970527)","LINESTRING (80.263701 7.970422, 80.263795 7.970527)"
279771182,6101,rail,Northern Line,0,T,F,"LINESTRING (80.2623039 7.9688162, 80.2623702 7.9688967)","LINESTRING (80.262304 7.968816, 80.26237 7.968897)"
279771183,6101,rail,Northern Line,0,F,F,"LINESTRING (80.261793 7.9681964, 80.2623039 7.9688162)","LINESTRING (80.261793 7.968196, 80.262304 7.968816)"
279771184,6101,rail,Northern Line,1,T,F,"LINESTRING (80.2847956 8.1197875, 80.2847496 8.1199566)","LINESTRING (80.284796 8.119788, 80.28475 8.119957)"
279771185,6101,rail,Northern Line,0,T,F,"LINESTRING (80.2607216 7.9669037, 80.2608002 7.9670015)","LINESTRING (80.260722 7.966904, 80.2608 7.967002)"
279771186,6101,rail,Northern Line,0,F,F,"LINESTRING (80.2608002 7.9670015, 80.2614694 7.9678093)","LINESTRING (80.2608 7.967002, 80.261469 7.967809)"
279771187,6101,rail,Northern Line,0,T,F,"LINESTRING (80.2614694 7.9678093, 80.261793 7.9681964)","LINESTRING (80.261469 7.967809, 80.261793 7.968196)"
279771189,6101,rail,Northern Line,1,T,F,"LINESTRING (80.2820493 8.1050336, 80.282033 8.1053472)","LINESTRING (80.282049 8.105034, 80.282033 8.105347)"
279771192,6101,rail,Northern Line,0,F,F,"LINESTRING (80.2623702 7.9688967, 80.2630071 7.9696502, 80.2637009 7.9704224)","LINESTRING (80.26237 7.968897, 80.263007 7.96965, 80.263701 7.970422)"
279771194,6101,rail,Northern Line,0,F,F,"LINESTRING (80.282033 8.1053472, 80.2818323 8.1091203, 80.2817957 8.1097843, 80.281785 8.1100845, 80.2817833 8.1103782, 80.2818027 8.1106625, 80.2818274 8.1108638, 80.2818687 8.1110745, 80.2819304 8.1113203, 80.2819935 8.1115131, 80.2821119 8.1117987, 80.28221 8.1120075, 80.2823315 8.1122187, 80.2824945 8.1124567, 80.2826392 8.1126437, 80.2828283 8.1128568, 80.2830366 8.1130492, 80.2832156 8.1131949, 80.283429 8.1133506, 80.2839269 8.1136708, 80.2841525 8.1138286, 80.2843662 8.1139971, 80.2845548 8.1141564, 80.2847436 8.1143458, 80.2849012 8.1145444, 80.2850527 8.1147513, 80.2851704 8.1149358, 80.2852711 8.1151273, 80.2853726 8.1153422, 80.2854917 8.1156618, 80.2855653 8.1158852, 80.2856036 8.1160671, 80.2856389 8.1163174, 80.2856585 8.1165554, 80.2856576 8.1168091, 80.2856389 8.1170361, 80.2856094 8.1172304, 80.2855591 8.1174582, 80.2855003 8.1176626, 80.2853605 8.118059)","LINESTRING (80.282033 8.105347, 80.281832 8.10912, 80.281796 8.109784, 80.281785 8.110084, 80.281783 8.110378, 80.281803 8.110662, 80.281827 8.110864, 80.281869 8.111074, 80.28193 8.11132, 80.281994 8.111513, 80.282112 8.111799, 80.28221 8.112008, 80.282332 8.112219, 80.282494 8.112457, 80.282639 8.112644, 80.282828 8.112857, 80.283037 8.113049, 80.283216 8.113195, 80.283429 8.113351, 80.283927 8.113671, 80.284152 8.113829, 80.284366 8.113997, 80.284555 8.114156, 80.284744 8.114346, 80.284901 8.114544, 80.285053 8.114751, 80.28517 8.114936, 80.285271 8.115127, 80.285373 8.115342, 80.285492 8.115662, 80.285565 8.115885, 80.285604 8.116067, 80.285639 8.116317, 80.285658 8.116555, 80.285658 8.116809, 80.285639 8.117036, 80.285609 8.11723, 80.285559 8.117458, 80.2855 8.117663, 80.28536 8.118059)"
279771197,6101,rail,Northern Line,0,F,F,"LINESTRING (80.2847496 8.1199566, 80.2847044 8.1200889, 80.2846644 8.1202641, 80.2846369 8.1204458, 80.2846208 8.1206124, 80.2846036 8.120933, 80.2846159 8.121166, 80.2846335 8.1214143, 80.2846723 8.1217002, 80.2847311 8.1219212, 80.284803 8.1221479, 80.2848944 8.1223822, 80.2850132 8.1226472, 80.2851456 8.1228778, 80.2852794 8.1230734, 80.2853983 8.1232299, 80.2855603 8.1234226, 80.2948752 8.1336403, 80.2950521 8.1338344, 80.2954014 8.1341672, 80.2957239 8.1344384, 80.2960525 8.1346698, 80.2964419 8.1348882, 80.2968221 8.1350761, 80.2970767 8.1351732, 80.2973264 8.1352556, 80.2993631 8.1358317, 80.2996753 8.1359339, 80.299964 8.136043, 80.3002515 8.1361765, 80.3005281 8.1363319, 80.3007881 8.136497, 80.3010673 8.1367167, 80.3013081 8.1369462, 80.3014937 8.1371453, 80.3017078 8.1373953, 80.3019302 8.1376894, 80.3021101 8.1379853, 80.3022549 8.1382647, 80.3023799 8.1385632, 80.302505 8.1389177, 80.3025761 8.1391216, 80.3026398 8.1393444, 80.3026963 8.1395829, 80.3027465 8.1398717, 80.3027674 8.1401438, 80.3027748 8.1403963, 80.302762 8.1406088, 80.3027306 8.1408333, 80.3026893 8.1410493, 80.302635 8.1413019, 80.302581 8.1414816, 80.3025123 8.1416613, 80.3024389 8.1418131, 80.302348 8.141989, 80.3022376 8.1421711, 80.3019195 8.1426716, 80.3018286 8.1428341, 80.3017403 8.1430211, 80.3016524 8.1432716, 80.301576 8.1435334, 80.3015294 8.1437543, 80.3014978 8.1439567, 80.301475 8.1441999, 80.3014632 8.1444463, 80.3014705 8.1446599, 80.3014938 8.1448889, 80.3015196 8.1450727, 80.301567 8.1452932, 80.3016453 8.14558, 80.3016931 8.1457257, 80.3017396 8.1458414, 80.3018091 8.1459995, 80.3018907 8.1461592, 80.302019 8.1463858, 80.3023518 8.1469191, 80.3024422 8.1470708, 80.3025183 8.1472081, 80.3025831 8.1473385, 80.3026622 8.1475118, 80.3027372 8.1476995, 80.3028188 8.1479312, 80.3028788 8.1481249, 80.302933 8.1483394, 80.3029741 8.148564, 80.3030066 8.148796, 80.3030229 8.1489795, 80.3030317 8.1491568, 80.303033 8.1493541, 80.3030229 8.1495563, 80.3030104 8.1496952, 80.3029817 8.149933, 80.3029219 8.1505135, 80.3028989 8.1507595, 80.3028914 8.1509728, 80.3028964 8.1511874, 80.3029107 8.15138, 80.3029187 8.1514442)","LINESTRING (80.28475 8.119957, 80.284704 8.120089, 80.284664 8.120264, 80.284637 8.120446, 80.284621 8.120612, 80.284604 8.120933, 80.284616 8.121166, 80.284634 8.121414, 80.284672 8.1217, 80.284731 8.121921, 80.284803 8.122148, 80.284894 8.122382, 80.285013 8.122647, 80.285146 8.122878, 80.285279 8.123073, 80.285398 8.12323, 80.28556 8.123423, 80.294875 8.13364, 80.295052 8.133834, 80.295401 8.134167, 80.295724 8.134438, 80.296052 8.13467, 80.296442 8.134888, 80.296822 8.135076, 80.297077 8.135173, 80.297326 8.135256, 80.299363 8.135832, 80.299675 8.135934, 80.299964 8.136043, 80.300252 8.136176, 80.300528 8.136332, 80.300788 8.136497, 80.301067 8.136717, 80.301308 8.136946, 80.301494 8.137145, 80.301708 8.137395, 80.30193 8.137689, 80.30211 8.137985, 80.302255 8.138265, 80.30238 8.138563, 80.302505 8.138918, 80.302576 8.139122, 80.30264 8.139344, 80.302696 8.139583, 80.302746 8.139872, 80.302767 8.140144, 80.302775 8.140396, 80.302762 8.140609, 80.302731 8.140833, 80.302689 8.141049, 80.302635 8.141302, 80.302581 8.141482, 80.302512 8.141661, 80.302439 8.141813, 80.302348 8.141989, 80.302238 8.142171, 80.30192 8.142672, 80.301829 8.142834, 80.30174 8.143021, 80.301652 8.143272, 80.301576 8.143533, 80.301529 8.143754, 80.301498 8.143957, 80.301475 8.1442, 80.301463 8.144446, 80.30147 8.14466, 80.301494 8.144889, 80.30152 8.145073, 80.301567 8.145293, 80.301645 8.14558, 80.301693 8.145726, 80.30174 8.145841, 80.301809 8.146, 80.301891 8.146159, 80.302019 8.146386, 80.302352 8.146919, 80.302442 8.147071, 80.302518 8.147208, 80.302583 8.147338, 80.302662 8.147512, 80.302737 8.1477, 80.302819 8.147931, 80.302879 8.148125, 80.302933 8.148339, 80.302974 8.148564, 80.303007 8.148796, 80.303023 8.14898, 80.303032 8.149157, 80.303033 8.149354, 80.303023 8.149556, 80.30301 8.149695, 80.302982 8.149933, 80.302922 8.150514, 80.302899 8.15076, 80.302891 8.150973, 80.302896 8.151187, 80.302911 8.15138, 80.302919 8.151444)"
